country code,postal code,place,state,statecode,province_or_county,province_or_countycode,community,communitycode,latitude,longitude,accuracy,Country,Continent,Population province,BBP province
NL,3311,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,518.139,46.687,6,Netherlands,Europe,3.726.173,168.985
NL,3312,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,518.067,46.838,6,Netherlands,Europe,3.726.173,168.985
NL,3313,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,518.157,47.081,6,Netherlands,Europe,3.726.173,168.985
NL,3314,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,518.022,46.631,6,Netherlands,Europe,3.726.173,168.985
NL,3315,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,518.027,47.216,6,Netherlands,Europe,3.726.173,168.985
NL,3316,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,517.672,46.367,6,Netherlands,Europe,3.726.173,168.985
NL,3317,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,517.909,46.608,6,Netherlands,Europe,3.726.173,168.985
NL,3318,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,517.876,46.796,6,Netherlands,Europe,3.726.173,168.985
NL,3319,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,517.947,47.022,6,Netherlands,Europe,3.726.173,168.985
NL,3328,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,517.774,46.751,6,Netherlands,Europe,3.726.173,168.985
NL,3329,Dordrecht,Zuid-Holland,11,Dordrecht,505,,,517.881,47.188,,Netherlands,Europe,3.726.173,168.985
NL,4201,Gorinchem,Zuid-Holland,11,Gorinchem,512,,,518.301,4.975,6,Netherlands,Europe,3.726.173,168.985
NL,4202,Gorinchem,Zuid-Holland,11,Gorinchem,512,,,518.332,49.463,6,Netherlands,Europe,3.726.173,168.985
NL,4203,Gorinchem,Zuid-Holland,11,Gorinchem,512,,,518.327,4.957,6,Netherlands,Europe,3.726.173,168.985
NL,4204,Gorinchem,Zuid-Holland,11,Gorinchem,512,,,518.369,49.557,6,Netherlands,Europe,3.726.173,168.985
NL,4205,Gorinchem,Zuid-Holland,11,Gorinchem,512,,,518.416,49.661,6,Netherlands,Europe,3.726.173,168.985
NL,4206,Gorinchem,Zuid-Holland,11,Gorinchem,512,,,518.419,49.817,6,Netherlands,Europe,3.726.173,168.985
NL,4207,Gorinchem,Zuid-Holland,11,Gorinchem,512,,,51.835,49.948,6,Netherlands,Europe,3.726.173,168.985
NL,4208,Gorinchem,Zuid-Holland,11,Gorinchem,512,,,518.342,5.012,6,Netherlands,Europe,3.726.173,168.985
NL,4213,Dalem,Zuid-Holland,11,Gorinchem,512,,,518.272,50.102,6,Netherlands,Europe,3.726.173,168.985
NL,2801,Gouda,Zuid-Holland,11,Gouda,513,,,520.118,4.708,6,Netherlands,Europe,3.726.173,168.985
NL,2802,Gouda,Zuid-Holland,11,Gouda,513,,,520.067,46.997,6,Netherlands,Europe,3.726.173,168.985
NL,2803,Gouda,Zuid-Holland,11,Gouda,513,,,520.241,46.962,6,Netherlands,Europe,3.726.173,168.985
NL,2804,Gouda,Zuid-Holland,11,Gouda,513,,,520.324,47.081,6,Netherlands,Europe,3.726.173,168.985
NL,2805,Gouda,Zuid-Holland,11,Gouda,513,,,520.205,47.189,6,Netherlands,Europe,3.726.173,168.985
NL,2806,Gouda,Zuid-Holland,11,Gouda,513,,,520.126,47.225,6,Netherlands,Europe,3.726.173,168.985
NL,2807,Gouda,Zuid-Holland,11,Gouda,513,,,520.099,47.453,6,Netherlands,Europe,3.726.173,168.985
NL,2808,Gouda,Zuid-Holland,11,Gouda,513,,,520.049,47.204,6,Netherlands,Europe,3.726.173,168.985
NL,2809,Gouda,Zuid-Holland,11,Gouda,513,,,520.045,46.844,6,Netherlands,Europe,3.726.173,168.985
NL,2491,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,52.069,43.886,6,Netherlands,Europe,3.726.173,168.985
NL,2492,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.659,44.099,6,Netherlands,Europe,3.726.173,168.985
NL,2493,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,52.061,4.398,6,Netherlands,Europe,3.726.173,168.985
NL,2495,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.614,43.646,6,Netherlands,Europe,3.726.173,168.985
NL,2496,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,52.048,43.766,6,Netherlands,Europe,3.726.173,168.985
NL,2497,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.366,43.643,6,Netherlands,Europe,3.726.173,168.985
NL,2498,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,52.033,43.835,6,Netherlands,Europe,3.726.173,168.985
NL,2511,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,52.078,4.318,6,Netherlands,Europe,3.726.173,168.985
NL,2512,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.736,43.059,6,Netherlands,Europe,3.726.173,168.985
NL,2513,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.787,43.013,6,Netherlands,Europe,3.726.173,168.985
NL,2514,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.852,43.101,6,Netherlands,Europe,3.726.173,168.985
NL,2515,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.724,43.205,6,Netherlands,Europe,3.726.173,168.985
NL,2516,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.661,43.337,6,Netherlands,Europe,3.726.173,168.985
NL,2517,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.845,42.831,6,Netherlands,Europe,3.726.173,168.985
NL,2518,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,52.081,42.942,6,Netherlands,Europe,3.726.173,168.985
NL,2521,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.637,43.186,6,Netherlands,Europe,3.726.173,168.985
NL,2522,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.605,43.269,6,Netherlands,Europe,3.726.173,168.985
NL,2523,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.567,43.192,6,Netherlands,Europe,3.726.173,168.985
NL,2524,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.532,43.144,6,Netherlands,Europe,3.726.173,168.985
NL,2525,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.637,43.022,6,Netherlands,Europe,3.726.173,168.985
NL,2526,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.679,43.076,6,Netherlands,Europe,3.726.173,168.985
NL,2531,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.532,43.022,6,Netherlands,Europe,3.726.173,168.985
NL,2532,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.476,42.969,6,Netherlands,Europe,3.726.173,168.985
NL,2533,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.503,42.901,6,Netherlands,Europe,3.726.173,168.985
NL,2541,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.465,42.768,,Netherlands,Europe,3.726.173,168.985
NL,2542,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.368,42.668,6,Netherlands,Europe,3.726.173,168.985
NL,2543,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.398,42.604,6,Netherlands,Europe,3.726.173,168.985
NL,2544,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,52.044,42.567,6,Netherlands,Europe,3.726.173,168.985
NL,2545,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,52.049,42.728,6,Netherlands,Europe,3.726.173,168.985
NL,2546,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.584,42.738,6,Netherlands,Europe,3.726.173,168.985
NL,2547,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.617,42.675,6,Netherlands,Europe,3.726.173,168.985
NL,2548,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.287,42.904,6,Netherlands,Europe,3.726.173,168.985
NL,2551,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.588,42.366,6,Netherlands,Europe,3.726.173,168.985
NL,2552,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.544,42.477,6,Netherlands,Europe,3.726.173,168.985
NL,2553,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.482,42.295,6,Netherlands,Europe,3.726.173,168.985
NL,2554,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.675,4.225,6,Netherlands,Europe,3.726.173,168.985
NL,2555,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.643,42.379,6,Netherlands,Europe,3.726.173,168.985
NL,2561,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.757,42.765,,Netherlands,Europe,3.726.173,168.985
NL,2562,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.747,42.817,6,Netherlands,Europe,3.726.173,168.985
NL,2563,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.729,42.713,6,Netherlands,Europe,3.726.173,168.985
NL,2564,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.679,42.568,6,Netherlands,Europe,3.726.173,168.985
NL,2565,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.766,4.263,6,Netherlands,Europe,3.726.173,168.985
NL,2566,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.789,42.546,6,Netherlands,Europe,3.726.173,168.985
NL,2571,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.693,42.874,6,Netherlands,Europe,3.726.173,168.985
NL,2572,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.644,42.939,6,Netherlands,Europe,3.726.173,168.985
NL,2573,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.652,42.843,6,Netherlands,Europe,3.726.173,168.985
NL,2574,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.644,42.771,6,Netherlands,Europe,3.726.173,168.985
NL,2581,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.915,42.695,6,Netherlands,Europe,3.726.173,168.985
NL,2582,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.928,42.765,6,Netherlands,Europe,3.726.173,168.985
NL,2583,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.952,42.644,6,Netherlands,Europe,3.726.173,168.985
NL,2584,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,521.034,42.781,6,Netherlands,Europe,3.726.173,168.985
NL,2585,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.919,43.021,6,Netherlands,Europe,3.726.173,168.985
NL,2586,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,521.093,42.801,6,Netherlands,Europe,3.726.173,168.985
NL,2587,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,521.113,42.903,6,Netherlands,Europe,3.726.173,168.985
NL,2591,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.946,43.642,6,Netherlands,Europe,3.726.173,168.985
NL,2592,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.925,4.355,6,Netherlands,Europe,3.726.173,168.985
NL,2593,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,52.086,43.419,6,Netherlands,Europe,3.726.173,168.985
NL,2594,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.918,4.342,6,Netherlands,Europe,3.726.173,168.985
NL,2595,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.815,43.326,6,Netherlands,Europe,3.726.173,168.985
NL,2596,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,520.937,43.205,6,Netherlands,Europe,3.726.173,168.985
NL,2597,s-Gravenhage,Zuid-Holland,11,s-Gravenhage,518,,,521.023,43.199,6,Netherlands,Europe,3.726.173,168.985
NL,3371,Hardinxveld-Giessendam,Zuid-Holland,11,Hardinxveld-Giessendam,523,,,518.259,48.323,6,Netherlands,Europe,3.726.173,168.985
NL,3372,Hardinxveld-Giessendam,Zuid-Holland,11,Hardinxveld-Giessendam,523,,,518.245,48.841,6,Netherlands,Europe,3.726.173,168.985
NL,3373,Hardinxveld-Giessendam,Zuid-Holland,11,Hardinxveld-Giessendam,523,,,518.329,48.368,6,Netherlands,Europe,3.726.173,168.985
NL,3221,Hellevoetsluis,Zuid-Holland,11,Hellevoetsluis,530,,,518.311,41.241,6,Netherlands,Europe,3.726.173,168.985
NL,3222,Hellevoetsluis,Zuid-Holland,11,Hellevoetsluis,530,,,518.395,41.292,6,Netherlands,Europe,3.726.173,168.985
NL,3223,Hellevoetsluis,Zuid-Holland,11,Hellevoetsluis,530,,,518.428,41.503,6,Netherlands,Europe,3.726.173,168.985
NL,3224,Hellevoetsluis,Zuid-Holland,11,Hellevoetsluis,530,,,518.273,41.482,6,Netherlands,Europe,3.726.173,168.985
NL,3225,Hellevoetsluis,Zuid-Holland,11,Hellevoetsluis,530,,,518.328,41.619,6,Netherlands,Europe,3.726.173,168.985
NL,3227,Oudenhoorn,Zuid-Holland,11,Hellevoetsluis,530,,,518.266,41.914,6,Netherlands,Europe,3.726.173,168.985
NL,3341,Hendrik-Ido-Ambacht,Zuid-Holland,11,Hendrik-Ido-Ambacht,531,,,518.457,46.467,6,Netherlands,Europe,3.726.173,168.985
NL,3342,Hendrik-Ido-Ambacht,Zuid-Holland,11,Hendrik-Ido-Ambacht,531,,,518.451,46.276,6,Netherlands,Europe,3.726.173,168.985
NL,3343,Hendrik-Ido-Ambacht,Zuid-Holland,11,Hendrik-Ido-Ambacht,531,,,518.371,4.634,6,Netherlands,Europe,3.726.173,168.985
NL,3344,Hendrik-Ido-Ambacht,Zuid-Holland,11,Hendrik-Ido-Ambacht,531,,,518.323,46.458,6,Netherlands,Europe,3.726.173,168.985
NL,2181,Hillegom,Zuid-Holland,11,Hillegom,534,,,522.952,45.871,6,Netherlands,Europe,3.726.173,168.985
NL,2182,Hillegom,Zuid-Holland,11,Hillegom,534,,,522.896,45.781,6,Netherlands,Europe,3.726.173,168.985
NL,2221,Katwijk,Zuid-Holland,11,Katwijk,537,,,522.089,44.201,6,Netherlands,Europe,3.726.173,168.985
NL,2222,Katwijk,Zuid-Holland,11,Katwijk,537,,,522.016,44.329,6,Netherlands,Europe,3.726.173,168.985
NL,2223,Katwijk,Zuid-Holland,11,Katwijk,537,,,521.908,44.231,6,Netherlands,Europe,3.726.173,168.985
NL,2224,Katwijk,Zuid-Holland,11,Katwijk,537,,,52.198,44.135,6,Netherlands,Europe,3.726.173,168.985
NL,2225,Katwijk,Zuid-Holland,11,Katwijk,537,,,522.027,43.988,6,Netherlands,Europe,3.726.173,168.985
NL,2231,Rijnsburg,Zuid-Holland,11,Katwijk,537,,,521.907,44.407,6,Netherlands,Europe,3.726.173,168.985
NL,2232,Rijnsburg,Zuid-Holland,11,Katwijk,537,,,52.194,44.492,6,Netherlands,Europe,3.726.173,168.985
NL,2235,Valkenburg,Zuid-Holland,11,Katwijk,537,,,521.777,44.368,6,Netherlands,Europe,3.726.173,168.985
NL,2921,Krimpen aan den IJssel,Zuid-Holland,11,Krimpen aan den IJssel,542,,,519.109,45.836,6,Netherlands,Europe,3.726.173,168.985
NL,2922,Krimpen aan den IJssel,Zuid-Holland,11,Krimpen aan den IJssel,542,,,519.176,45.927,6,Netherlands,Europe,3.726.173,168.985
NL,2923,Krimpen aan den IJssel,Zuid-Holland,11,Krimpen aan den IJssel,542,,,519.135,46.036,6,Netherlands,Europe,3.726.173,168.985
NL,2924,Krimpen aan den IJssel,Zuid-Holland,11,Krimpen aan den IJssel,542,,,519.235,46.124,6,Netherlands,Europe,3.726.173,168.985
NL,2925,Krimpen aan den IJssel,Zuid-Holland,11,Krimpen aan den IJssel,542,,,519.192,46.198,6,Netherlands,Europe,3.726.173,168.985
NL,2926,Krimpen aan den IJssel,Zuid-Holland,11,Krimpen aan den IJssel,542,,,519.103,46.081,6,Netherlands,Europe,3.726.173,168.985
NL,2311,Leiden,Zuid-Holland,11,Leiden,546,,,521.564,44.897,6,Netherlands,Europe,3.726.173,168.985
NL,2312,Leiden,Zuid-Holland,11,Leiden,546,,,521.609,44.932,6,Netherlands,Europe,3.726.173,168.985
NL,2313,Leiden,Zuid-Holland,11,Leiden,546,,,521.508,44.988,6,Netherlands,Europe,3.726.173,168.985
NL,2314,Leiden,Zuid-Holland,11,Leiden,546,,,521.514,45.158,6,Netherlands,Europe,3.726.173,168.985
NL,2315,Leiden,Zuid-Holland,11,Leiden,546,,,521.633,45.095,6,Netherlands,Europe,3.726.173,168.985
NL,2316,Leiden,Zuid-Holland,11,Leiden,546,,,521.671,44.959,6,Netherlands,Europe,3.726.173,168.985
NL,2317,Leiden,Zuid-Holland,11,Leiden,546,,,521.761,45.086,6,Netherlands,Europe,3.726.173,168.985
NL,2318,Leiden,Zuid-Holland,11,Leiden,546,,,521.808,45.027,6,Netherlands,Europe,3.726.173,168.985
NL,2321,Leiden,Zuid-Holland,11,Leiden,546,,,521.479,4.484,6,Netherlands,Europe,3.726.173,168.985
NL,2322,Leiden,Zuid-Holland,11,Leiden,546,,,521.345,44.931,6,Netherlands,Europe,3.726.173,168.985
NL,2323,Leiden,Zuid-Holland,11,Leiden,546,,,521.352,44.801,6,Netherlands,Europe,3.726.173,168.985
NL,2324,Leiden,Zuid-Holland,11,Leiden,546,,,52.145,44.717,6,Netherlands,Europe,3.726.173,168.985
NL,2331,Leiden,Zuid-Holland,11,Leiden,546,,,521.511,44.507,6,Netherlands,Europe,3.726.173,168.985
NL,2332,Leiden,Zuid-Holland,11,Leiden,546,,,521.592,44.645,6,Netherlands,Europe,3.726.173,168.985
NL,2333,Leiden,Zuid-Holland,11,Leiden,546,,,521.693,44.732,6,Netherlands,Europe,3.726.173,168.985
NL,2334,Leiden,Zuid-Holland,11,Leiden,546,,,521.725,44.818,6,Netherlands,Europe,3.726.173,168.985
NL,2351,Leiderdorp,Zuid-Holland,11,Leiderdorp,547,,,521.475,45.308,6,Netherlands,Europe,3.726.173,168.985
NL,2352,Leiderdorp,Zuid-Holland,11,Leiderdorp,547,,,521.609,45.243,6,Netherlands,Europe,3.726.173,168.985
NL,2353,Leiderdorp,Zuid-Holland,11,Leiderdorp,547,,,521.657,45.337,6,Netherlands,Europe,3.726.173,168.985
NL,2161,Lisse,Zuid-Holland,11,Lisse,553,,,522.571,45.559,6,Netherlands,Europe,3.726.173,168.985
NL,2162,Lisse,Zuid-Holland,11,Lisse,553,,,522.462,45.594,6,Netherlands,Europe,3.726.173,168.985
NL,2163,Lisse,Zuid-Holland,11,Lisse,553,,,522.663,45.609,6,Netherlands,Europe,3.726.173,168.985
NL,3141,Maassluis,Zuid-Holland,11,Maassluis,556,,,51.92,42.625,6,Netherlands,Europe,3.726.173,168.985
NL,3142,Maassluis,Zuid-Holland,11,Maassluis,556,,,519.263,42.536,6,Netherlands,Europe,3.726.173,168.985
NL,3143,Maassluis,Zuid-Holland,11,Maassluis,556,,,519.181,4.253,6,Netherlands,Europe,3.726.173,168.985
NL,3144,Maassluis,Zuid-Holland,11,Maassluis,556,,,519.251,4.243,6,Netherlands,Europe,3.726.173,168.985
NL,3145,Maassluis,Zuid-Holland,11,Maassluis,556,,,519.325,42.321,6,Netherlands,Europe,3.726.173,168.985
NL,3146,Maassluis,Zuid-Holland,11,Maassluis,556,,,519.384,4.225,6,Netherlands,Europe,3.726.173,168.985
NL,3147,Maassluis,Zuid-Holland,11,Maassluis,556,,,51.935,42.409,6,Netherlands,Europe,3.726.173,168.985
NL,1428,Vrouwenakker,Zuid-Holland,11,Nieuwkoop,569,,,522.273,47.866,6,Netherlands,Europe,3.726.173,168.985
NL,2421,Nieuwkoop,Zuid-Holland,11,Nieuwkoop,569,,,521.491,4.774,6,Netherlands,Europe,3.726.173,168.985
NL,2431,Noorden,Zuid-Holland,11,Nieuwkoop,569,,,521.659,48.276,6,Netherlands,Europe,3.726.173,168.985
NL,2432,Noorden,Zuid-Holland,11,Nieuwkoop,569,,,521.709,48.532,6,Netherlands,Europe,3.726.173,168.985
NL,2435,Zevenhoven,Zuid-Holland,11,Nieuwkoop,569,,,521.846,47.928,6,Netherlands,Europe,3.726.173,168.985
NL,2441,Nieuwveen,Zuid-Holland,11,Nieuwkoop,569,,,52.197,47.558,6,Netherlands,Europe,3.726.173,168.985
NL,2461,Ter Aar,Zuid-Holland,11,Nieuwkoop,569,,,521.776,47.119,6,Netherlands,Europe,3.726.173,168.985
NL,3651,Woerdense Verlaat,Zuid-Holland,11,Nieuwkoop,569,,,521.494,48.558,6,Netherlands,Europe,3.726.173,168.985
NL,3652,Woerdense Verlaat,Zuid-Holland,11,Nieuwkoop,569,,,521.578,48.641,6,Netherlands,Europe,3.726.173,168.985
NL,3653,Woerdense Verlaat,Zuid-Holland,11,Nieuwkoop,569,,,521.504,48.656,6,Netherlands,Europe,3.726.173,168.985
NL,2191,De Zilk,Zuid-Holland,11,Noordwijk,575,,,523.021,45.438,6,Netherlands,Europe,3.726.173,168.985
NL,2201,Noordwijk,Zuid-Holland,11,Noordwijk,575,,,522.319,44.442,6,Netherlands,Europe,3.726.173,168.985
NL,2202,Noordwijk,Zuid-Holland,11,Noordwijk,575,,,522.447,44.353,6,Netherlands,Europe,3.726.173,168.985
NL,2203,Noordwijk,Zuid-Holland,11,Noordwijk,575,,,52.241,4.452,6,Netherlands,Europe,3.726.173,168.985
NL,2204,Noordwijk,Zuid-Holland,11,Noordwijk,575,,,522.724,44.744,6,Netherlands,Europe,3.726.173,168.985
NL,2211,De Zilk,Zuid-Holland,11,Noordwijk,575,,,52.294,45.177,6,Netherlands,Europe,3.726.173,168.985
NL,2211,Noordwijkerhout,Zuid-Holland,11,Noordwijk,575,,,522.612,44.945,6,Netherlands,Europe,3.726.173,168.985
NL,2212,Noordwijkerhout,Zuid-Holland,11,Noordwijk,575,,,522.748,44.952,4,Netherlands,Europe,3.726.173,168.985
NL,2341,Oegstgeest,Zuid-Holland,11,Oegstgeest,579,,,521.811,4.475,6,Netherlands,Europe,3.726.173,168.985
NL,2342,Oegstgeest,Zuid-Holland,11,Oegstgeest,579,,,521.767,44.546,6,Netherlands,Europe,3.726.173,168.985
NL,2343,Oegstgeest,Zuid-Holland,11,Oegstgeest,579,,,521.909,44.757,6,Netherlands,Europe,3.726.173,168.985
NL,3351,Papendrecht,Zuid-Holland,11,Papendrecht,590,,,518.312,46.809,6,Netherlands,Europe,3.726.173,168.985
NL,3352,Papendrecht,Zuid-Holland,11,Papendrecht,590,,,518.406,46.906,6,Netherlands,Europe,3.726.173,168.985
NL,3353,Papendrecht,Zuid-Holland,11,Papendrecht,590,,,51.828,46.905,6,Netherlands,Europe,3.726.173,168.985
NL,3354,Papendrecht,Zuid-Holland,11,Papendrecht,590,,,518.288,4.7,6,Netherlands,Europe,3.726.173,168.985
NL,3355,Papendrecht,Zuid-Holland,11,Papendrecht,590,,,518.366,47.016,6,Netherlands,Europe,3.726.173,168.985
NL,3356,Papendrecht,Zuid-Holland,11,Papendrecht,590,,,518.313,47.184,6,Netherlands,Europe,3.726.173,168.985
NL,2981,Ridderkerk,Zuid-Holland,11,Ridderkerk,597,,,518.682,45.963,6,Netherlands,Europe,3.726.173,168.985
NL,2982,Ridderkerk,Zuid-Holland,11,Ridderkerk,597,,,518.731,4.591,6,Netherlands,Europe,3.726.173,168.985
NL,2983,Ridderkerk,Zuid-Holland,11,Ridderkerk,597,,,518.841,46.061,6,Netherlands,Europe,3.726.173,168.985
NL,2984,Ridderkerk,Zuid-Holland,11,Ridderkerk,597,,,518.709,46.159,6,Netherlands,Europe,3.726.173,168.985
NL,2985,Ridderkerk,Zuid-Holland,11,Ridderkerk,597,,,518.635,46.019,6,Netherlands,Europe,3.726.173,168.985
NL,2986,Ridderkerk,Zuid-Holland,11,Ridderkerk,597,,,518.634,4.617,6,Netherlands,Europe,3.726.173,168.985
NL,2987,Ridderkerk,Zuid-Holland,11,Ridderkerk,597,,,518.931,45.805,6,Netherlands,Europe,3.726.173,168.985
NL,2988,Ridderkerk,Zuid-Holland,11,Ridderkerk,597,,,51.856,45.841,6,Netherlands,Europe,3.726.173,168.985
NL,2989,Ridderkerk,Zuid-Holland,11,Ridderkerk,597,,,518.527,46.289,,Netherlands,Europe,3.726.173,168.985
NL,3011,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.194,44.873,6,Netherlands,Europe,3.726.173,168.985
NL,3012,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.186,44.759,6,Netherlands,Europe,3.726.173,168.985
NL,3013,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.241,4.471,6,Netherlands,Europe,3.726.173,168.985
NL,3014,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.188,44.667,6,Netherlands,Europe,3.726.173,168.985
NL,3015,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.127,44.671,6,Netherlands,Europe,3.726.173,168.985
NL,3016,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,51.909,44.781,6,Netherlands,Europe,3.726.173,168.985
NL,3021,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.164,44.594,6,Netherlands,Europe,3.726.173,168.985
NL,3022,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.192,44.489,6,Netherlands,Europe,3.726.173,168.985
NL,3023,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,51.913,4.451,6,Netherlands,Europe,3.726.173,168.985
NL,3024,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.055,44.567,6,Netherlands,Europe,3.726.173,168.985
NL,3025,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.085,44.435,6,Netherlands,Europe,3.726.173,168.985
NL,3026,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.128,44.426,6,Netherlands,Europe,3.726.173,168.985
NL,3027,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.169,44.361,6,Netherlands,Europe,3.726.173,168.985
NL,3028,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.167,44.208,6,Netherlands,Europe,3.726.173,168.985
NL,3029,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.074,44.369,6,Netherlands,Europe,3.726.173,168.985
NL,3031,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.271,44.905,6,Netherlands,Europe,3.726.173,168.985
NL,3032,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.291,44.781,6,Netherlands,Europe,3.726.173,168.985
NL,3033,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.277,44.691,6,Netherlands,Europe,3.726.173,168.985
NL,3034,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.336,44.944,6,Netherlands,Europe,3.726.173,168.985
NL,3035,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.328,44.809,6,Netherlands,Europe,3.726.173,168.985
NL,3036,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.372,44.828,6,Netherlands,Europe,3.726.173,168.985
NL,3037,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.368,44.734,6,Netherlands,Europe,3.726.173,168.985
NL,3038,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.347,44.648,6,Netherlands,Europe,3.726.173,168.985
NL,3039,Rotterdam,Zuid-Holland,11,Rotterdam,599,,,519.303,44.598,6,Netherlands,Europe,3.726.173,168.985
